,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo,q0_label,q1_label,q2_label,q4_label
1110,Mon Apr 29 16:06:26 +0000 2019,APFactCheck,Of cow farts and climate change. #APFactCheck looks at bovine belches and other gaseous emissions that contribute to global warming. https://t.co/CXwJj6jp94,50,0,1.12E+18,,,,,
1111,Sat Apr 27 14:01:08 +0000 2019,APFactCheck,"An #APFactCheck examines where President Trump and his team missed the mark this week on Robert Mueller's report, the economy, the census and more. https://t.co/DSrgM4TAgM",67,97,1.12E+18,,,,,
1112,Fri Apr 26 16:53:27 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/BOIpkFT05V",14,5,1.12E+18,,,,,
1113,Fri Apr 19 19:36:15 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/MPtDJxFWtU",17,11,1.12E+18,,,,,
1114,Sat Apr 13 14:31:02 +0000 2019,APFactCheck,"An #APFactCheck examines where President Trump missed the mark this week on WikiLeaks, tax returns, the Mueller report, energy and more. https://t.co/xJ4AnrCSol",263,501,1.12E+18,,,,,
1115,Fri Apr 12 19:10:24 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/mfxxKoEEr5",63,134,1.12E+18,,,,,
1116,Sat Apr 06 14:01:07 +0000 2019,APFactCheck,"An #APFactCheck examines where President Trump missed the mark this week on immigration, health care, his family history, Puerto Rico and more. https://t.co/h0DWqmRSQp",82,141,1.11E+18,,,,,
1117,Fri Apr 05 18:10:02 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/avm95tKhY0",30,45,1.11E+18,,,,,
1118,Tue Apr 02 20:31:18 +0000 2019,APFactCheck,"Democratic presidential hopeful Beto O'Rourke says young voter turnout increased in Texas when he ran for U.S. Senate last year. It did, but not as much as he claims. #APFactCheck https://t.co/jMUM1Em4zD",5,3,1.11E+18,,,,,
1119,Sat Mar 30 14:01:09 +0000 2019,APFactCheck,"President Trump hails a rescue of a Great Lakes clean-up effort, failing to point out he's only rescuing the program from his own attempt to slash it. Plus other episodes from a boastful week. #APFactCheck https://t.co/17IAzkRSZh",195,382,1.11E+18,,,,,
1120,Fri Mar 29 21:05:22 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/Vj2GGd2aJW",14,9,1.11E+18,,,,,
1121,Fri Mar 22 19:31:04 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/sMf3MeZK9j",8,10,1.11E+18,,,,,
1122,Fri Mar 15 18:28:46 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/jvxHQG6XXf",14,15,1.11E+18,,,,,
1123,Thu Mar 14 20:58:05 +0000 2019,APFactCheck,"AP FACT CHECK: The Republican leader of the Wisconsin Senate falsely claims the Democratic governor's proposed budget would give non-U.S. citizens a ""better deal"" than military veterans when it comes to tuition. https://t.co/QRICA8FX08",82,139,1.11E+18,,,,,
1124,Sat Mar 09 18:45:08 +0000 2019,APFactCheck,"The exoneration that wasn’t, and other facts that got mangled in Washington this week. #APFactCheck https://t.co/mJIufFrXxG",34,43,1.10E+18,,,,,
1125,Fri Mar 08 22:10:15 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/a6oc5btSXD",39,53,1.10E+18,,,,,
1126,Fri Mar 01 20:23:35 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/ygfLj6hM0d",13,15,1.10E+18,,,,,
1127,Sat Feb 23 18:37:59 +0000 2019,APFactCheck,Border wall rhetoric doesn’t always square with reality. #APFactCheck https://t.co/1IxPZGIlJD,28,70,1.10E+18,,,,,
1128,Fri Feb 22 21:53:22 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/hnXxjTu8YB",35,48,1.10E+18,,,,,
1129,Fri Feb 15 21:42:06 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/E6AuKt94Ws",11,12,1.10E+18,,,,,
1130,Thu Feb 14 21:11:57 +0000 2019,APFactCheck,AP FACT CHECK: Chicago mayoral candidate Toni Preckwinkle says she is the only candidate with a plan to raise Chicago's minimum wage to $15 an hour. She leaves out some key facts. https://t.co/WXUYQl2pj1,3,0,1.10E+18,,,,,
1131,Thu Feb 14 16:28:07 +0000 2019,APFactCheck,"#APFactCheck: Declaring emergency for border wall is no ordinary step
  https://t.co/vaWOsnvJor",9,0,1.10E+18,,,,,
1132,Sat Feb 09 17:19:17 +0000 2019,APFactCheck,President Trump took credit for Obama-era progress and got other facts wrong this week. https://t.co/pGIm5eF2cU #APFactCheck,185,360,1.09E+18,,,,,
1133,Fri Feb 08 22:00:16 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/BbrAEwtokF",27,28,1.09E+18,,,,,
1134,Wed Feb 06 05:55:16 +0000 2019,APFactCheck,Did you miss President Trump’s #SOTU and Stacey Abrams’ Democratic response? We fact-checked some key statements they made. Here’s what we found. https://t.co/4FVDxFs0Ht #APFactCheck,68,78,1.09E+18,,,,,
1135,Wed Feb 06 05:23:55 +0000 2019,APFactCheck,"“Rather than bringing back jobs, plants are closing, layoffs are looming and wages struggle to keep pace with the actual cost of living,” Stacey Abrams said of the GOP tax bill in the #SOTU Democratic response. In fact, the economy's doing OK. https://t.co/ZzbUUWKjz1 #APFactCheck",81,172,1.09E+18,,,,,
1136,Wed Feb 06 05:20:45 +0000 2019,APFactCheck,We’ve deleted a tweet fact-checking Stacey Abrams’ Democratic response to the #SOTU because of a misspelling in her name. A replacement tweet is upcoming.,17,78,1.09E+18,,,,,
1137,Wed Feb 06 04:00:48 +0000 2019,APFactCheck,"“We recently imposed tariffs on $250 billion of Chinese goods — and now our treasury is receiving billions of dollars,” Trump said at the #SOTU. True, but he neglected to mention that the money mostly comes from U.S. businesses and consumers. #APFactCheck https://t.co/yqTn4QRHpe",87,77,1.09E+18,,,,,
1138,Wed Feb 06 03:45:09 +0000 2019,APFactCheck,"""The lawless state of our southern border is a threat to the safety, security and financial well-being of all Americans,"" Trump said at the #SOTU. What are the facts? Get the details in an #APFactCheck. https://t.co/thBHOnYZVr",38,37,1.09E+18,,,,,
1139,Wed Feb 06 03:38:50 +0000 2019,APFactCheck,"“In 2018 drug prices experienced their single largest decline in 46 years,” Trump said in the #SOTU. But he’s citing statistics selectively. A broader look at the data shows that drug prices are rising, though more moderately, an #APFactCheck explains. https://t.co/ASzgScvOCg",28,25,1.09E+18,,,,,
1140,Wed Feb 06 03:27:20 +0000 2019,APFactCheck,"Do human trafficking and sex trafficking along the U.S.-Mexico border mostly happen at ports of entry, or in remote areas of the frontier? Read what President Donald Trump said in the #SOTU and learn the facts about border trafficking in an #APFactCheck: https://t.co/w5yJXAjjBj",32,26,1.09E+18,,,,,
1141,Wed Feb 06 03:20:01 +0000 2019,APFactCheck,"From the economy to immigration, have a look at several of President Donald Trump’s #SOTU statements so far and see @AP’s assessment of what’s factual and what isn’t. #APFactCheck https://t.co/1wTCOgsyoX",90,99,1.09E+18,,,,,
1142,Wed Feb 06 02:51:43 +0000 2019,APFactCheck,"“All Americans can be proud that we have more women in the workforce than ever before.” Trump said in the #SOTU. He’s right, though it’s because of population growth, which is unrelated to any policy he can control. Learn more in an #APFactCheck: https://t.co/GLogOztJQi",61,70,1.09E+18,,,,,
1143,Wed Feb 06 02:45:33 +0000 2019,APFactCheck,"“In just over two years since the election, we have launched an unprecedented economic boom — a boom that has rarely been seen before,” Trump said in the #SOTU. Yes, the economy is healthy, but it isn’t one of the best in U.S. history. #APFactCheck: https://t.co/5Wwl4CoNof",107,134,1.09E+18,,,,,
1144,Wed Feb 06 02:32:53 +0000 2019,APFactCheck,"@APFactCheck “We have unleashed a revolution in American energy: The United States is now the number one producer of oil and natural gas in the world,” Trump says in the #SOTU. True, if “we” means him and his predecessor. https://t.co/07cQGiLkph #APFactCheck",41,40,1.09E+18,,,,,
1145,Wed Feb 06 02:02:07 +0000 2019,APFactCheck,Here’s where to get the facts on Trump’s #SOTU speech. Follow this account and the #APFactCheck page for live updates. https://t.co/vBNWZxOVCh,130,118,1.09E+18,,,,,
1146,Wed Feb 06 00:47:43 +0000 2019,APFactCheck,The @AP is fact-checking the #SOTU. Check here for updates. #APFactCheck https://t.co/yIlA5psw3B,184,260,1.09E+18,,,,,
1147,Tue Feb 05 21:59:42 +0000 2019,APFactCheck,The @AP will be fact-checking President Trump’s #SOTU and tweeting updates. Watch this account and the #APFactCheck page as the speech unfolds. https://t.co/PLuVkv2eqd,172,365,1.09E+18,,,,,
1148,Fri Feb 01 23:02:55 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/LHs32NA72v",16,20,1.09E+18,,,,,
1149,Tue Jan 29 21:52:16 +0000 2019,APFactCheck,"#APFactCheck With the Midwest in a deep freeze, Trump tweets that he wants global warming to ""come back fast."" But scientific reports issued by his administration contradict the suggestion that global warming can’t exist if it’s cold outside. https://t.co/mUll5tOlHT",353,0,1.09E+18,,,,,
1150,Fri Jan 25 21:49:57 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/IvFh7tw0D5",11,11,1.09E+18,,,,,
1151,Fri Jan 18 23:03:37 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/YHGc2a8ERs",51,45,1.09E+18,,,,,
1152,Mon Jan 14 21:32:32 +0000 2019,APFactCheck,AP Fact Check: President Donald Trump falsely accuses House Speaker Nancy Pelosi of partying on a beach in Puerto Rico instead of working to end the government shutdown. https://t.co/FUmehfLFGS,112,0,1.08E+18,,,,,
1153,Mon Jan 14 17:27:29 +0000 2019,APFactCheck,"AP FACT CHECK: Trump goes wall to wall on the border wall, painting a dire threat from the south https://t.co/cvsn0myXMi",10,0,1.08E+18,,,,,
1154,Fri Jan 11 22:49:03 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/CsPwslvTdr",14,10,1.08E+18,,,,,
1155,Wed Jan 09 03:53:39 +0000 2019,APFactCheck,"AP FACT CHECK: Trump said, ""Democrats will not fund border security."" But that is not true. Democrats did pass money for border security, but at $1.3 billion, funding was much lower than the president requested and did not pay for a wall. https://t.co/a8muNOz67b",370,0,1.08E+18,,,,,
1156,Wed Jan 09 03:32:25 +0000 2019,APFactCheck,"AP FACT CHECK: President Trump rested part of his case for a border wall on the need to stem the flow of drugs from Mexico, ignoring the fact that most illicit drugs arrive stuffed in vehicles at official border crossings. https://t.co/ZQQxYiArRA",672,0,1.08E+18,,,,,
1157,Tue Jan 08 13:00:17 +0000 2019,APFactCheck,#APFactCheck: President Trump’s mythical terrorist tide from Mexico. By @CalWd. https://t.co/yP2aN9Z9ET,168,0,1.08E+18,,,,,
1158,Tue Jan 08 12:59:58 +0000 2019,APFactCheck,#APFactCheck: Trump’s claim that his predecessors back his U.S.-Mexico border wall gets no support from the ex-presidents’ club. https://t.co/UW1nuI6Do5,33,0,1.08E+18,,,,,
1159,Mon Jan 07 13:14:36 +0000 2019,APFactCheck,#APFactCheck: President Trump keeps changing his story on his campaign promise to build a concrete border wall paid for by Mexico. By @CalWd and @hopeyen1. https://t.co/a5XxhDG7Xm,74,0,1.08E+18,,,,,
1160,Fri Jan 04 21:23:22 +0000 2019,APFactCheck,#APFactCheck finds former Rep. Beto O'Rourke’s ad attacking Trump’s proposed border wall mostly true. https://t.co/ui8gjTuvDt,33,62,1.08E+18,,,,,
1161,Thu Jan 03 15:22:21 +0000 2019,APFactCheck,"#APFactCheck: In defending the border wall, Trump misstates facts on funding, trade and immigration. By @CalWd and @HopeYen1. https://t.co/4AmxJgtwUT",130,0,1.08E+18,,,,,
1162,Mon Dec 31 13:38:11 +0000 2018,APFactCheck,"#APFactCheck: Trump makes false claims about migrant child deaths on border with Mexico.
 By @CalWd.
 https://t.co/DCuZ7L29as",32,0,1.08E+18,,,,,
1163,Fri Dec 28 14:00:41 +0000 2018,APFactCheck,"#APFactCheck : Trump makes false claim to troops about pay during Iraq visit: ""You just got one of the biggest pay raises you ever received.""
 By @lbaldor.
 https://t.co/9XteJcgGNl",187,0,1.08E+18,,,,,
1164,Wed Dec 26 15:40:07 +0000 2018,APFactCheck,President Trump’s claims over Christmas that he had awarded 115 miles of new border wall construction in Texas appear to confuse work that’s already funded and underway. https://t.co/zB4b7L6sBh,626,0,1.08E+18,,,,,
1165,Fri Dec 21 20:19:35 +0000 2018,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/nggCjNyn1l",15,21,1.08E+18,,,,,
1166,Thu Dec 20 18:24:06 +0000 2018,APFactCheck,"#APFactCheck: President Trump declares victory over IS, but the group still holds territory in Syria and some of its top leaders remain at large. https://t.co/S02C5MTBS9",12,8,1.08E+18,,,,,
1167,Wed Dec 19 21:24:01 +0000 2018,APFactCheck,"Did Facebook exempt companies such as Apple, Amazon and Yahoo from its usual privacy rules, as The New York Times writes? AP’s @bortutay and @mattoyeah explore how Facebook’s defense comes down to loosely defining “permission.” https://t.co/y4dyoQB42n",5,0,1.08E+18,,,,,
1168,Mon Dec 17 14:45:08 +0000 2018,APFactCheck,#APFactCheck: President Trump keeps changing his story in the swirling investigations into Russia election interference and hush money payments to women who say they had affairs with him. By @hopeyen1 and @CalWd. https://t.co/7EunZPsJli,152,0,1.07E+18,,,,,
1169,Fri Dec 14 19:47:52 +0000 2018,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/KdEbpuDKjN",57,83,1.07E+18,,,,,
1170,Fri Dec 14 12:58:23 +0000 2018,APFactCheck,#APFactCheck: President Trump falsely claims former national security adviser Michael Flynn didn’t lie to the FBI. By @chadsday and @ETuckerAP. https://t.co/FMAtpyKcKv,15,0,1.07E+18,,,,,
1171,Wed Dec 12 19:29:55 +0000 2018,APFactCheck,"Wisconsin Gov. Scott Walker downplays legislation intended to handicap his Democratic successor’s abilities, saying the state’s executive has one of the most powerful vetoes in the country. #APFactCheck examines the claim. https://t.co/ClkRu82Mof",3,2,1.07E+18,,,,,
1172,Tue Dec 11 21:35:50 +0000 2018,APFactCheck,#APFactCheck: Trump sees a border wall where none exists; Democrats join him in exaggerating consequences of budget fight. https://t.co/qeX2dwd5JB,22,0,1.07E+18,,,,,
1173,Mon Dec 10 13:39:40 +0000 2018,APFactCheck,"#APFactCheck: President Trump insists that prosecutors’ filings fully clear him in the Russia investigation and other legal scandals, but he’s mistaken. By @HopeYen1 and @ETuckerAP. https://t.co/ElfE28pBtc",108,0,1.07E+18,,,,,
1174,Sat Dec 08 16:22:01 +0000 2018,APFactCheck,"#APFACTCHECK: Trump's questionable claims of Paris protesters chanting support, the cost of illegal immigration, assertions about China trade and tariffs; Ocasio-Cortez's magical way to pay for ""Medicare for All"". https://t.co/4DNLoSE4yT",48,0,1.07E+18,,,,,
